"no_emp","birth_date","first_name","last_name","gender","hire_date","job_title"
246455,"1957-03-27","Christ","Lindenbaum","F","1998-01-14","Technique Leader"
246536,"1957-12-11","Zorica","Morrey","M","1998-06-21","Staff"
246589,"1957-04-03","Murthy","Duclos","M","1999-12-26","Staff"
246614,"1952-09-06","Paraskevi","Savasere","M","1998-01-17","Technique Leader"
246641,"1961-06-10","Yuuichi","Mitina","M","1999-03-11","Senior Engineer"
246650,"1959-01-18","Adamantios","Danecki","M","1998-10-16","Staff"
246665,"1953-07-17","Satosi","Lunn","M","1998-02-19","Staff"
246740,"1955-06-18","Kersti","Einsfeld","M","1999-01-09","Staff"
246761,"1963-05-28","Lech","Desikan","F","1998-05-13","Staff"
246827,"1957-03-20","Felicidad","Butterworth","F","1999-05-06","Staff"
246830,"1960-08-15","Hugh","Ginneken","F","1998-05-23","Engineer"
246846,"1953-10-05","Isaac","Panangaden","F","1998-05-24","Engineer"
246869,"1964-03-30","Dipayan","Yavatkar","F","1998-09-04","Engineer"
246940,"1955-04-03","Takanari","Validov","F","1998-12-21","Staff"
246965,"1960-04-04","Kayoko","Schwaller","M","1998-08-23","Senior Engineer"
247043,"1958-04-25","Fai","Bauknecht","F","1998-02-17","Engineer"
247098,"1956-07-02","Xiong","Aumann","M","1999-10-19","Engineer"
247182,"1960-10-07","Subhada","Baranowski","F","1998-12-18","Engineer"
247221,"1956-09-03","Demos","Jiang","F","1998-03-21","Engineer"
247348,"1962-10-02","Bangqing","Lanzelotte","F","1999-01-30","Staff"
247415,"1960-08-05","Fay","Basagni","F","1998-07-23","Technique Leader"
247433,"1964-11-30","Shigeo","Jansch","F","1998-02-09","Senior Engineer"
247445,"1962-10-19","Bingning","Rijckaert","M","1998-11-27","Staff"
247573,"1960-07-27","Indrajit","Puoti","M","1999-07-05","Assistant Engineer"
247598,"1954-02-26","Shigeu","Xiaoshan","M","1998-08-26","Senior Staff"
247614,"1958-12-04","Teruyuki","Gronowski","M","1998-02-18","Staff"
247658,"1955-11-17","Sushant","Honglei","F","1998-07-23","Staff"
247716,"1955-02-09","Gonzalo","Lundstrom","F","1998-04-18","Engineer"
247718,"1954-04-27","Toshimori","Murthy","M","1998-08-16","Staff"
247746,"1961-07-13","Frederique","Lagarias","F","1999-12-10","Senior Staff"
247755,"1958-12-01","Giap","Kadhim","M","1998-06-20","Staff"
247759,"1963-10-31","Filipe","Oskamp","F","1998-01-17","Staff"
247870,"1958-02-09","Suvo","Axelband","F","1999-01-23","Technique Leader"
247983,"1963-02-07","Kazuhito","Bala","M","1998-01-03","Staff"
248086,"1952-02-21","Shaibal","Bouloucos","F","1998-10-19","Engineer"
248164,"1958-02-24","Mabry","Panangaden","M","1998-10-15","Staff"
248236,"1952-04-08","Guttorm","Gammage","M","1998-01-10","Staff"
248308,"1955-12-03","Emran","Setiz","M","1998-07-04","Senior Engineer"
248343,"1954-05-15","Palash","Birdsall","F","1998-02-15","Engineer"
248400,"1960-07-11","Troy","Varman","M","1998-01-16","Engineer"
248464,"1964-04-30","Rafail","Ramaiah","M","1998-05-22","Assistant Engineer"
248520,"1952-10-08","Collette","Pietrzykowski","M","1998-08-04","Staff"
248564,"1964-09-25","Alejandra","Raczkowsky","F","1998-05-22","Engineer"
248672,"1953-10-04","Paris","Schach","M","1998-04-29","Senior Staff"
248690,"1961-06-27","Steve","Renear","F","1998-02-12","Engineer"
248711,"1952-06-24","Masato","Sgarro","M","1998-06-01","Engineer"
248808,"1954-12-15","Tran","Valiente","M","1999-04-28","Senior Staff"
248848,"1961-06-05","Brewster","Loncour","M","1998-02-16","Engineer"
248920,"1953-06-02","Gudjon","Plesums","F","1998-01-26","Engineer"
248922,"1960-11-12","Shigehito","Bratten","M","1998-03-09","Staff"
248958,"1960-10-31","Kwangho","Pettey","M","1999-03-24","Engineer"
249089,"1953-08-19","Abdulla","Moehrke","M","1998-08-09","Senior Engineer"
249112,"1955-10-26","Kasidit","Steenbeek","F","1998-01-08","Engineer"
249115,"1956-09-15","Girolamo","Champarnaud","M","1999-03-21","Staff"
249119,"1952-07-30","Hisao","Georgakopoulos","M","1998-01-25","Engineer"
249124,"1957-11-16","Ebru","Beutelspacher","F","1999-04-10","Senior Staff"
249298,"1959-04-09","Teiji","Manderick","M","1999-07-26","Senior Engineer"
249305,"1964-07-17","Weiwu","Binding","M","1998-02-23","Senior Staff"
249522,"1954-03-30","Shaibal","Nastansky","M","1998-04-30","Assistant Engineer"
249551,"1958-05-18","Tadahiro","Gimarc","M","1999-08-04","Senior Staff"
249658,"1952-04-06","Lenore","Bernardeschi","M","1998-06-10","Engineer"
249688,"1954-03-13","Eldridge","Wendorf","M","1998-02-06","Staff"
249854,"1959-08-17","Dinah","Horswill","F","1998-02-09","Staff"
249892,"1953-03-30","Shigenori","Gonthier","M","1998-04-17","Staff"
249908,"1954-11-17","Toshiki","Snyers","M","1998-03-22","Engineer"
249914,"1958-05-04","Divier","Luff","F","1999-03-28","Engineer"
249928,"1953-02-26","Manu","Msuda","F","1998-09-08","Engineer"
249970,"1959-08-08","Hideo","Crooks","M","1998-08-10","Engineer"
250012,"1957-07-10","Hatem","Stassinopoulos","M","1998-03-03","Staff"
250035,"1952-02-29","Zhanqiu","Bernardinello","M","1998-04-29","Assistant Engineer"
250044,"1958-12-23","Xiaoshan","Colorni","M","1998-07-18","Engineer"
250065,"1955-12-22","Fumiko","Azadmanesh","M","1998-04-11","Senior Staff"
250067,"1959-12-26","Murthy","Lorin","F","1998-12-19","Engineer"
250126,"1960-12-09","Arumugam","McClure","M","1998-01-24","Staff"
250172,"1953-08-16","Tze","Sinicrope","F","1998-01-25","Staff"
250190,"1963-06-27","Richara","Tzvieli","F","1998-09-22","Technique Leader"
250197,"1962-06-27","Lansing","Schlegelmilch","M","1999-05-04","Staff"
250215,"1959-11-03","Mitchel","Shackell","F","1998-12-21","Staff"
250258,"1955-02-02","Fabrizio","Ushiama","F","1998-04-13","Engineer"
250452,"1965-01-14","Alexius","Plavsic","M","1999-11-21","Senior Engineer"
250453,"1958-11-13","Kwangho","Honiden","F","1998-04-15","Engineer"
250455,"1964-02-23","Caolyn","Suri","M","1998-12-17","Engineer"
250466,"1961-04-29","Huiqun","Gargeya","M","1998-01-29","Staff"
250468,"1955-07-12","Morris","Vidal","M","1998-12-17","Staff"
250502,"1953-08-03","Saddek","Gulik","M","1998-09-27","Engineer"
250506,"1954-02-10","Alexius","Kawashima","M","1998-12-09","Engineer"
250576,"1953-05-10","Shalesh","Shimshoni","M","1998-02-12","Staff"
250596,"1955-05-25","Perry","Osgood","M","1999-07-15","Senior Staff"
250665,"1961-06-20","Shaowen","Panangaden","F","1998-08-09","Technique Leader"
250698,"1952-05-13","Marla","Khasidashvili","M","1999-06-16","Engineer"
250756,"1958-11-12","Parto","Yemenis","M","1998-06-27","Engineer"
250777,"1953-06-30","Sudharsan","Kading","M","1998-08-09","Staff"
250863,"1952-04-15","Tadahiro","Rande","F","1998-07-16","Engineer"
250953,"1956-02-20","Jinxi","Pluym","M","1998-07-01","Staff"
251122,"1960-01-25","Yunming","Hmelo","M","1998-08-01","Engineer"
251224,"1961-08-19","Georgy","Weedon","F","1998-08-07","Engineer"
251227,"1963-04-26","Hisao","Mikschl","F","1998-01-03","Staff"
251260,"1954-05-31","Xuejun","Alpin","F","1998-04-21","Staff"
251277,"1953-09-21","Manibrata","Negoita","M","1998-06-28","Engineer"
251283,"1958-10-29","Giao","Yamaashi","M","1999-03-14","Senior Engineer"
251289,"1953-09-04","Palash","Kamber","F","1998-12-05","Engineer"
251381,"1960-08-07","Guenter","Mungall","M","1998-10-13","Assistant Engineer"
251394,"1955-04-14","Berthier","Hmelo","F","1998-04-30","Staff"
251463,"1961-08-24","Kshitij","Pouyioutas","M","1998-04-25","Engineer"
251517,"1954-09-01","Katsuyuki","Guerreiro","F","1998-03-13","Staff"
251843,"1956-03-25","Chriss","Oberman","F","1998-08-26","Engineer"
251906,"1964-10-11","Jiong","Turnbull","F","1999-05-17","Staff"
251949,"1964-01-28","Arunas","Maginnis","F","1998-11-21","Senior Engineer"
251967,"1955-02-14","Torsten","Cichocki","M","1999-07-23","Engineer"
251983,"1963-03-29","Yakkov","Erva","F","1998-03-27","Staff"
251992,"1959-09-22","Sachin","Falby","M","1998-06-03","Staff"
252039,"1960-09-16","Mads","Weedman","M","1998-02-05","Engineer"
252100,"1952-05-25","Muzhong","Boyle","M","1998-01-09","Staff"
252134,"1958-05-09","Kazuhito","Koblick","M","1999-02-15","Engineer"
252212,"1958-04-03","Phillip","Mundy","F","1998-05-29","Technique Leader"
252218,"1959-09-07","Sariel","Wendorf","F","1998-06-29","Senior Engineer"
252254,"1959-06-13","Mariangiola","Ecklund","M","1998-06-15","Technique Leader"
252297,"1964-05-17","Wonhee","Lunt","M","1998-09-08","Engineer"
252300,"1955-06-26","Spyrose","Garnick","F","1998-02-10","Senior Engineer"
252414,"1958-05-14","Bodo","Bellmore","M","1998-05-30","Senior Staff"
252451,"1961-09-30","Jayson","Hebert","M","1998-10-15","Engineer"
252487,"1957-11-09","Gennady","Aloia","M","1998-10-06","Senior Staff"
252492,"1960-02-26","Shounak","Ghemri","F","1998-04-06","Staff"
252625,"1952-03-04","Weiyi","Cronin","M","1998-05-18","Technique Leader"
252656,"1955-12-17","Moti","Nourani","M","1999-10-28","Staff"
252657,"1964-01-07","Shuzo","Hopewell","M","1998-04-28","Staff"
252943,"1961-06-11","Nagui","Argence","M","1999-08-21","Staff"
252996,"1960-09-01","Elzbieta","Puppe","F","1998-02-11","Staff"
253038,"1960-08-04","Padma","Iacovou","F","1998-01-08","Technique Leader"
253108,"1961-11-26","Arlette","Fraisse","M","1998-07-22","Staff"
253164,"1962-06-10","Collette","Scharstein","M","1998-07-27","Engineer"
253242,"1964-08-08","Taiji","Perng","M","1998-06-05","Engineer"
253278,"1957-11-08","Kazuhito","Parveen","M","1998-12-22","Staff"
253282,"1957-08-01","Shounak","McConalogue","M","1998-08-14","Senior Staff"
253305,"1963-09-02","Faiza","Rissanen","F","1998-04-08","Engineer"
253412,"1964-12-30","Mohammed","Gire","M","1999-02-21","Engineer"
253497,"1960-10-20","Sajjan","Scharstein","M","1999-06-21","Senior Engineer"
253506,"1959-06-20","Tadahiro","Erva","M","1998-06-23","Staff"
253520,"1953-08-22","Khun","McDermid","F","1998-04-12","Engineer"
253560,"1961-09-14","Arfst","Stiles","F","1998-04-19","Staff"
253564,"1960-02-14","Rafael","Andreotta","F","1999-09-18","Senior Engineer"
253631,"1958-10-01","Mona","Kirkerud","M","1999-01-26","Assistant Engineer"
253640,"1958-07-04","Fun","Panienski","M","1998-03-06","Senior Staff"
253674,"1957-04-08","Sadun","Melski","M","1998-11-15","Engineer"
253759,"1963-01-03","Mohit","Koshino","M","1998-06-18","Staff"
253795,"1964-05-18","Seongbae","Jumpertz","F","1998-09-06","Staff"
253974,"1959-01-04","Otmar","Tagansky","M","1998-06-28","Staff"
253999,"1959-10-03","Jiang","Cheshire","M","1998-11-14","Senior Staff"
254055,"1962-03-03","Khaled","Beznosov","F","1998-01-18","Technique Leader"
254061,"1953-01-28","Krister","Kermarrec","F","1998-10-10","Assistant Engineer"
254066,"1961-11-28","Ebru","Trogemann","M","1999-10-10","Staff"
254068,"1963-04-20","JoAnne","Baar","F","1998-04-08","Technique Leader"
254118,"1952-05-30","Pasqua","Luft","M","1998-07-01","Senior Staff"
254184,"1952-08-27","Hercules","Kobara","F","1998-01-25","Technique Leader"
254285,"1960-04-08","Neven","Naudin","M","1998-04-04","Staff"
254340,"1961-01-03","Vitali","Ghalwash","F","1998-03-13","Assistant Engineer"
254397,"1964-01-30","Arunas","Brookner","M","1998-11-25","Engineer"
254411,"1962-11-09","Jianhui","Garnier","F","1998-09-30","Engineer"
254447,"1958-01-25","Shao","Peac","F","1998-02-14","Senior Staff"
254465,"1959-11-03","Katsuo","Zeilberger","M","1998-07-21","Senior Engineer"
254478,"1953-11-08","Paraskevi","Gelosh","M","1999-10-05","Engineer"
254487,"1959-08-03","Kellyn","Busillo","F","1999-09-11","Staff"
254588,"1953-06-04","Alper","Jiang","F","1998-12-23","Engineer"
254603,"1952-08-11","Dannz","Simkin","M","1998-10-21","Engineer"
254641,"1960-07-07","Mansur","Jenevein","F","1999-01-12","Engineer"
254722,"1961-08-15","Cullen","Iisaka","M","1999-07-19","Engineer"
254738,"1959-03-10","Brewster","Valette","M","1999-02-12","Senior Staff"
254911,"1952-09-04","Shalesh","Orlowska","M","1999-05-19","Staff"
254930,"1955-07-02","Xinyu","Birke","F","1999-08-10","Staff"
254958,"1960-03-16","Alagu","Thummel","F","1998-03-10","Engineer"
254960,"1952-02-16","Kazuhito","Luby","F","1998-12-09","Engineer"
255082,"1960-02-11","Deniz","Brendel","M","1999-01-19","Engineer"
255089,"1957-04-22","Chaitali","Comellas","F","1998-04-05","Staff"
255091,"1958-02-06","Woody","Curless","F","1998-02-02","Engineer"
255162,"1961-02-12","Leni","Willoner","F","1998-12-30","Senior Engineer"
255221,"1953-03-13","Lech","Vandervoorde","F","1999-02-17","Staff"
255227,"1955-10-07","Sven","Budinsky","M","1998-02-20","Engineer"
255237,"1958-12-19","Halsur","Camurati","M","1999-07-10","Staff"
255295,"1956-09-10","Itzchak","Debuse","F","1998-04-16","Engineer"
255343,"1958-08-30","Hugo","Murtafg","M","1998-04-09","Engineer"
255369,"1952-03-15","Valeri","Luft","M","1998-04-02","Senior Staff"
255380,"1956-12-11","Candido","Passafiume","M","1998-06-20","Assistant Engineer"
255452,"1954-12-17","Mack","Roison","M","1998-07-12","Senior Staff"
255572,"1964-04-28","Brewster","Stamatiou","M","1999-10-26","Staff"
255584,"1964-03-24","Mikhail","Hiltgen","M","1998-04-27","Staff"
255587,"1953-11-28","Zine","Heinisuo","M","1998-07-24","Staff"
255622,"1952-11-25","Parto","Zuberek","F","1998-03-22","Technique Leader"
255635,"1962-06-01","Lidong","Marshall","F","1998-08-19","Senior Engineer"
255661,"1964-10-05","Xiaoshan","Rusterholz","M","1999-03-08","Staff"
255699,"1952-10-25","Hauke","Curless","F","1999-03-13","Engineer"
255767,"1959-07-31","Gio","Nivat","M","1998-02-26","Technique Leader"
256010,"1961-06-18","Kristen","Swick","M","1998-05-06","Assistant Engineer"
256017,"1955-12-24","Ramachenga","Bednarek","F","1998-05-06","Senior Engineer"
256101,"1952-12-19","Ingmar","Hiltgen","F","1998-01-16","Staff"
256226,"1959-10-17","Sachar","Tsunoo","F","1998-02-11","Senior Engineer"
256230,"1962-03-09","Mary","Peha","M","1998-07-31","Engineer"
256377,"1952-08-05","Maja","Couchot","M","1998-07-28","Senior Engineer"
256436,"1952-05-19","Szabolcs","Avouris","M","1999-03-31","Staff"
256483,"1964-05-18","Pradeep","Oppitz","F","1998-01-27","Engineer"
256540,"1957-01-02","Branimir","Cichocki","M","1998-04-05","Senior Engineer"
256549,"1964-11-03","Abdelghani","Bolsens","M","1999-03-19","Engineer"
256618,"1952-08-06","Fumitaka","Hettesheimer","F","1998-01-24","Senior Engineer"
256729,"1954-08-25","Shen","Meszaros","F","1999-08-04","Engineer"
256730,"1952-10-21","Cedric","Itzigehl","M","1999-08-23","Engineer"
256802,"1962-03-06","Felicidad","Pelz","F","1998-03-30","Technique Leader"
256804,"1963-11-21","Mabhin","Isard","F","1999-05-28","Engineer"
256814,"1958-05-22","Akhilish","Shigei","M","1998-10-09","Technique Leader"
256820,"1953-09-19","Tzu","Peris","M","1999-02-17","Staff"
256861,"1952-08-31","Kish","Ushiama","M","1998-08-25","Engineer"
256882,"1963-01-14","Shaw","Peha","F","1998-04-04","Engineer"
256945,"1963-06-17","Masamitsu","Panienski","F","1998-06-07","Senior Engineer"
256967,"1964-11-16","Byong","Seiwald","M","1998-04-07","Engineer"
256972,"1959-02-17","Mingzeng","Passino","F","1999-04-09","Engineer"
256994,"1963-11-15","Berni","Plavsic","F","1999-06-20","Staff"
257066,"1963-03-01","Kankanahalli","Przulj","M","1998-01-20","Senior Staff"
257070,"1957-11-27","Mayumi","Beznosov","M","1999-03-13","Assistant Engineer"
257121,"1957-03-11","Sajjan","Kolinko","M","1998-03-27","Engineer"
257149,"1961-06-21","Karsten","Keohane","M","1999-03-18","Engineer"
257210,"1964-04-24","Yuchang","Koyama","F","1998-05-27","Staff"
257310,"1956-01-24","Irene","Fordan","M","1998-09-22","Staff"
257462,"1962-04-19","Shigehito","Paciorek","F","1998-05-21","Senior Staff"
257524,"1964-08-14","Masadi","Plessier","M","1998-03-06","Senior Staff"
257568,"1956-09-29","Emdad","Schmezko","M","1998-12-17","Staff"
257593,"1954-03-20","Ortrud","Alblas","M","1999-02-06","Senior Engineer"
257691,"1958-06-02","Guenter","Bernardinello","M","1998-05-18","Technique Leader"
257738,"1956-05-20","Dulce","Schapiro","F","1998-05-25","Engineer"
257894,"1958-03-03","Paloma","Stroustrup","F","1999-01-31","Staff"
257950,"1964-11-22","Gennady","Marwedel","F","1998-08-17","Staff"
258093,"1958-07-23","Jaewoo","Papsdorf","F","1998-04-29","Engineer"
258106,"1956-09-29","Keung","Kieras","F","1999-06-04","Engineer"
258115,"1961-04-14","Fumitaka","Gammage","M","1998-10-03","Engineer"
258150,"1954-07-31","Mingsen","Brobst","M","1998-06-03","Engineer"
258160,"1953-12-05","Shin","Beilner","M","1998-02-05","Engineer"
258208,"1963-09-16","Divine","Lores","F","1999-06-22","Senior Staff"
258320,"1956-04-12","Lena","Shobatake","F","1998-07-15","Engineer"
258323,"1961-11-12","Arif","Spinelli","F","1999-04-17","Staff"
258367,"1961-05-04","Tze","Matzen","F","1998-12-03","Staff"
258403,"1957-04-19","Flemming","Danner","M","1999-09-16","Assistant Engineer"
258406,"1960-10-21","Qiwen","Lortz","M","1998-11-03","Staff"
258449,"1954-07-07","Arvind","Bouloucos","M","1998-04-15","Assistant Engineer"
258467,"1960-10-22","Pasqua","Gammage","M","1998-03-07","Engineer"
258509,"1960-08-06","Kersti","Kaelbling","M","1998-04-10","Staff"
258573,"1959-12-19","Gilbert","Zykh","F","1998-06-13","Staff"
258601,"1964-07-15","Genta","Wilharm","M","1999-05-21","Technique Leader"
258619,"1957-11-02","Atreye","Feldmann","F","1998-07-25","Engineer"
258701,"1953-02-06","Carrsten","Shrader","M","1998-06-17","Engineer"
258887,"1957-12-25","Kristen","Ouhyoung","M","1998-06-23","Staff"
258954,"1962-07-08","Munir","Shiratori","M","1998-09-23","Staff"
259064,"1952-07-29","Vasilii","Kading","F","1998-09-26","Staff"
259141,"1958-10-23","Gil","Delgrande","M","1998-03-09","Senior Engineer"
259156,"1956-05-26","Radhika","Verhoeff","F","1998-07-12","Engineer"
259186,"1954-06-28","Larisa","Ariola","M","1999-05-27","Engineer"
259195,"1955-09-30","Mahmut","Broder","M","1998-12-04","Staff"
259222,"1960-08-01","Duke","Ramsey","F","1999-01-02","Engineer"
259234,"1954-03-20","Jayson","Leaver","M","1998-01-14","Engineer"
259267,"1960-10-19","Fusako","Cappello","M","1998-02-27","Engineer"
259288,"1955-02-16","Mamdouh","Falco","F","1998-05-04","Engineer"
259472,"1960-07-30","Padma","Kalefeld","F","1998-01-15","Senior Staff"
259484,"1961-06-22","Serap","Benzmuller","F","1998-09-04","Staff"
259495,"1963-08-12","Kannan","Rossi","F","1998-11-10","Engineer"
259588,"1960-06-01","Jacqueline","Crelier","F","1998-09-14","Engineer"
259638,"1956-03-30","Georgi","Rusterholz","F","1998-07-07","Technique Leader"
259653,"1956-07-15","Arup","Remmele","M","1998-03-29","Technique Leader"
259729,"1954-03-19","Weidon","Foong","F","1998-03-09","Staff"
259836,"1956-02-05","Fay","Meriste","M","1999-02-18","Senior Engineer"
259927,"1957-05-13","Basil","McFarlin","M","1998-05-10","Staff"
260052,"1959-11-24","Angus","Kropp","M","1999-05-13","Engineer"
260204,"1957-08-05","Sibyl","Murrill","M","1999-03-27","Senior Engineer"
260237,"1964-08-17","Debaprosad","Oaver","M","1999-07-16","Engineer"
260279,"1964-11-06","Peer","Penn","M","1998-09-05","Assistant Engineer"
260340,"1956-03-24","Toshimitsu","Mellouli","F","1998-06-13","Senior Engineer"
260428,"1962-12-19","Oddvar","Lowrie","M","1998-03-04","Engineer"
260480,"1954-02-09","Jiakeng","Sherertz","F","1999-02-23","Staff"
260528,"1960-01-16","Sadok","Famili","F","1998-08-05","Staff"
260539,"1960-02-20","Gift","Rodier","M","1998-01-05","Staff"
260610,"1962-08-14","Berthier","Tasistro","F","1998-05-05","Staff"
260743,"1954-08-03","Ger","Pargas","M","1998-05-10","Engineer"
260780,"1963-07-25","Marsal","Chinen","M","1998-07-23","Engineer"
260811,"1958-03-09","Debaprosad","Shinomoto","F","1998-05-11","Senior Engineer"
260892,"1960-03-30","Mona","Lorch","M","1999-05-24","Staff"
260898,"1958-03-18","Magy","Wroclawski","M","1999-04-07","Engineer"
260908,"1959-06-25","Waiman","Braunschweig","M","1998-01-23","Senior Engineer"
260919,"1963-02-09","Mari","Luca","M","1998-11-05","Engineer"
260950,"1953-01-30","Prasadram","Besselaar","F","1998-09-24","Staff"
261038,"1959-06-19","Shimshon","Zeleznik","F","1998-08-09","Staff"
